,eidx,aidx,type,is_flipped,num_supports,num_sufficient
642,75,90,leaf,False,0,0
643,75,96,non-leaf,False,1,0
644,75,98,non-leaf,True,1,1
645,76,0,default,True,15,6
646,76,1,leaf,False,0,0
647,76,2,non-leaf,False,2,0
648,76,4,non-leaf,False,1,0
649,76,5,non-leaf,False,2,0
650,76,6,non-leaf,False,2,0
651,76,7,non-leaf,True,2,1
652,76,8,non-leaf,True,1,1
653,76,10,leaf,False,0,0
654,76,11,non-leaf,False,0,0
655,76,13,non-leaf,False,1,0
656,76,16,leaf,False,0,0
657,76,17,non-leaf,False,0,0
658,76,18,non-leaf,False,1,0
659,76,21,non-leaf,False,1,1
660,76,22,non-leaf,False,0,0
661,76,24,non-leaf,False,1,0
662,76,25,non-leaf,False,0,0
663,76,30,non-leaf,False,1,0
664,76,32,non-leaf,False,0,0
665,76,35,non-leaf,False,2,0
666,76,42,non-leaf,False,0,0
667,76,43,leaf,False,0,0
668,76,44,non-leaf,True,1,1
669,76,45,non-leaf,False,0,0
670,76,46,non-leaf,False,0,0
671,76,48,non-leaf,False,1,0
672,76,49,non-leaf,True,2,2
673,76,52,non-leaf,True,2,1
674,76,55,non-leaf,False,0,0
675,76,57,non-leaf,False,1,0
676,76,61,non-leaf,False,1,1
677,76,64,non-leaf,False,0,0
678,76,65,non-leaf,False,1,0
679,76,66,non-leaf,False,1,0
680,76,69,non-leaf,False,0,0
681,76,72,leaf,False,0,0
682,76,74,non-leaf,True,1,1
683,76,75,leaf,False,0,0
684,76,76,leaf,False,0,0
685,76,86,leaf,False,0,0
686,76,88,leaf,False,0,0
687,76,89,non-leaf,False,2,0
688,76,93,non-leaf,True,2,1
689,76,94,non-leaf,False,2,0
690,76,98,non-leaf,False,0,0
691,77,0,default,False,5,0
692,77,8,non-leaf,True,1,1
693,77,10,leaf,False,0,0
694,77,17,non-leaf,False,0,0
695,77,22,non-leaf,False,0,0
696,77,25,non-leaf,False,0,0
697,77,42,non-leaf,False,0,0
698,77,43,leaf,False,0,0
699,77,62,non-leaf,False,1,0
700,77,69,non-leaf,True,2,2
701,77,72,leaf,False,0,0
702,77,75,leaf,False,0,0
703,77,78,non-leaf,False,0,0
704,77,86,leaf,False,0,0
705,77,88,leaf,False,0,0
706,77,96,non-leaf,False,1,1
707,77,98,non-leaf,True,1,1
708,77,99,non-leaf,False,1,0
709,78,0,default,False,0,0
710,78,72,leaf,False,0,0
711,79,0,default,False,0,0
712,79,78,non-leaf,False,0,0
713,79,88,leaf,False,0,0
714,80,0,default,False,0,0
715,80,75,leaf,False,0,0
716,81,0,default,False,1,0
717,81,42,non-leaf,False,0,0
718,81,72,leaf,False,0,0
719,81,75,leaf,False,0,0
720,81,78,non-leaf,False,0,0
721,81,86,leaf,False,0,0
722,81,88,leaf,False,0,0
723,81,98,non-leaf,True,1,1
724,82,0,default,False,4,0
725,82,1,leaf,False,0,0
726,82,10,leaf,False,0,0
727,82,11,non-leaf,False,0,0
728,82,12,non-leaf,False,2,0
729,82,17,non-leaf,False,0,0
730,82,18,non-leaf,False,1,0
731,82,27,non-leaf,True,1,1
732,82,32,non-leaf,False,0,0
733,82,51,non-leaf,False,1,0
734,82,72,leaf,False,0,0
735,82,75,leaf,False,0,0
736,82,86,leaf,False,0,0
737,82,99,non-leaf,False,1,0
738,83,0,default,True,7,3
739,83,1,leaf,False,0,0
740,83,3,non-leaf,False,1,0
741,83,4,non-leaf,False,1,0
742,83,10,leaf,False,0,0
743,83,14,non-leaf,False,1,0
744,83,20,non-leaf,False,1,0
745,83,22,non-leaf,False,0,0
746,83,41,leaf,False,0,0
747,83,65,non-leaf,False,1,0
748,83,72,leaf,False,0,0
749,83,75,leaf,False,0,0
750,83,90,leaf,False,0,0
751,83,99,non-leaf,False,1,0
752,84,0,default,False,4,0
753,84,8,non-leaf,True,1,1
754,84,10,leaf,False,0,0
755,84,17,non-leaf,False,0,0
756,84,22,non-leaf,False,0,0
757,84,32,non-leaf,False,0,0
758,84,75,leaf,False,0,0
759,84,86,leaf,False,0,0
760,84,96,non-leaf,False,1,1
761,85,0,default,False,0,0
762,85,72,leaf,False,0,0
763,86,0,default,False,2,0
764,86,8,non-leaf,True,1,1
765,86,10,leaf,False,0,0
766,86,17,non-leaf,False,0,0
767,86,25,non-leaf,True,2,1
768,86,32,non-leaf,False,0,0
769,86,44,non-leaf,True,1,1
770,86,72,leaf,False,0,0
771,87,0,default,False,0,0
772,88,0,default,False,0,0
773,88,90,leaf,False,0,0
774,89,0,default,False,0,0
775,89,72,leaf,False,0,0
776,89,75,leaf,False,0,0
777,89,76,leaf,False,0,0
778,89,77,non-leaf,False,0,0
779,89,90,leaf,False,0,0
780,90,0,default,True,7,4
781,90,1,leaf,False,0,0
782,90,5,non-leaf,False,2,0
783,90,6,non-leaf,False,2,0
784,90,12,non-leaf,False,2,0
785,90,16,leaf,False,0,0
786,90,19,non-leaf,False,2,0
787,90,27,non-leaf,False,0,0
788,90,38,non-leaf,True,1,1
789,90,59,non-leaf,False,2,0
790,90,72,leaf,False,0,0
791,90,75,leaf,False,0,0
792,90,90,leaf,False,0,0
793,90,99,non-leaf,False,1,0
794,91,0,default,True,13,5
795,91,1,leaf,False,0,0
796,91,2,non-leaf,False,2,0
797,91,6,non-leaf,False,2,0
798,91,8,non-leaf,True,1,1
799,91,10,leaf,False,0,0
800,91,12,non-leaf,False,2,0
801,91,15,non-leaf,False,1,0
802,91,16,leaf,False,0,0
803,91,19,non-leaf,False,2,0
804,91,27,non-leaf,False,0,0
805,91,43,leaf,False,0,0
806,91,47,non-leaf,False,2,0
807,91,53,leaf,False,0,0
808,91,56,non-leaf,True,2,1
809,91,69,non-leaf,True,2,1
810,91,71,leaf,False,0,0
811,91,72,leaf,False,0,0
812,91,75,leaf,False,0,0
813,91,79,leaf,False,0,0
814,91,99,non-leaf,False,1,0
815,92,0,default,True,7,5
816,92,1,leaf,False,0,0
817,92,6,non-leaf,False,2,0
818,92,9,non-leaf,False,1,0
819,92,20,non-leaf,False,1,0
820,92,27,non-leaf,False,0,0
821,92,34,leaf,False,0,0
